chembl_id,smiles,pIC50,n
CHEMBL5441410,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)NC(=O)CO2,6.75,1
CHEMBL5441835,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3CCN(C)CC3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.68,1
CHEMBL5442049,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3CN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.72,1
CHEMBL5441992,CC(C)[C@@H](Nc1ncnc2[nH]c(S(C)(=O)=O)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.0,1
CHEMBL5441726,CNS(=O)(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,5.93,1
CHEMBL5441473,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(=O)(=O)NCCO)cc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.0,3
CHEMBL5441459,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc(-n4cnnn4)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.62,1
CHEMBL5441949,CCNC(=O)c1cc2c(NC3(c4ccc5c(c4)S(=O)(=O)CCC5)CCC3)ncnc2[nH]1,5.51,1
CHEMBL5441930,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc(O)nc4ccccc34)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,5.78,1
CHEMBL5441871,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(=O)n(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.32,5
CHEMBL5441570,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(N)(=O)=O)c4nsnc34)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.62,1
CHEMBL5441517,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4c(c3)C(C)(C)C(=O)N4)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.48,1
CHEMBL5441571,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc4c3NC(=O)C4)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.44,1
CHEMBL5442158,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnc(OCCN(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.94,1
CHEMBL5442054,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cn[nH]c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.22,5
CHEMBL5441689,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnc(N)nc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.07,3
CHEMBL5441716,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnc(N4CC(O)C4)nc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.03,3
CHEMBL5441696,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cncnc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.32,3
CHEMBL5441776,CC(C)[C@@H](Nc1ncnc2[nH]c(C3=CCOC3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.94,3
CHEMBL5441829,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(C)(=O)=O)nc3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.22,5
CHEMBL5442055,Cc1nnn(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,6.38,2
CHEMBL5441896,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccn(C)c(=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.13,3
CHEMBL5441697,CCNC(=O)c1cc2c(N[C@H](c3ccccc3N(C)S(C)(=O)=O)C(C)C)ncnc2[nH]1,4.002,1
CHEMBL5441738,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)S(=O)(=O)CCC2,6.03,2
CHEMBL5441960,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,5.31,2
CHEMBL5441663,CC(C)[C@H](Nc1ncnc2n[nH]cc12)c1ccc2c(c1)S(=O)(=O)CCC2,5.96,2
CHEMBL5441879,CC(C)[C@H](Nc1ncnc(N)c1Cl)c1ccc2c(c1)S(=O)(=O)CCC2,5.67,2
CHEMBL5442093,CC(C)[C@H](Nc1cccc2nc[nH]c(=O)c12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441650,CCNC(=O)c1cc2c(N[C@H](c3ccc4nc(NC(C)=O)sc4c3)C(C)C)ncnc2[nH]1,4.52,1
CHEMBL5441791,CC(=O)N1CCN(Cc2cccc(-c3cc4c(N[C@@H](c5ccc6c(c5)S(=O)(=O)CCC6)C(C)C)ncnc4[nH]3)c2)CC1,6.59,3
CHEMBL5442008,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccn4cnnc4c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.03,3
CHEMBL5441987,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnc4c(c3)nnn4C)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.62,3
CHEMBL5441856,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc4c(cc3F)NC(=O)CC4)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.53,3
CHEMBL5441860,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,6.34,3
CHEMBL5441813,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnc4n3CCC4)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,7.29,5
CHEMBL5441510,CC(=O)Nc1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)cc1F,6.69,3
CHEMBL5442082,CC(C)[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441994,CC(C)[C@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441519,CCNC(=O)c1cc2c(N[C@H](c3ccnc(N)c3)C(C)C)ncnc2[nH]1,5.75,1
CHEMBL5441439,CCNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,4.33,1
CHEMBL5442133,CC(C)[C@@H](Nc1ccncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441778,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,6.515,2
CHEMBL5441859,CC(C)[C@H](Nc1ncnc2c1OCCO2)c1ccc2c(c1)S(=O)(=O)CCC2,4.42,1
CHEMBL5441556,CC(C)[C@@H](Nc1ncnc2c1OCCO2)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441564,CC(C)[C@@H](Nc1ncnc(N2CCCC2)n1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441710,CC(C)[C@H](Nc1ncnc(N2CCCC2)n1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442065,CC(C)[C@@H](Nc1ncnc2c1CNCC2)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441944,CC(C)[C@@H](Nc1ncncc1Cl)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441855,CC(C)[C@H](Nc1ncnc2c1CNCC2)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442160,CC(C)[C@H](Nc1ncncc1Cl)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441563,CC(C)[C@@H](Nc1cc(N)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.36,1
CHEMBL5441522,CC(C)[C@@H](Nc1cc(N2CCOCC2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442141,CC(C)[C@H](Nc1cc(N2CCOCC2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441903,CC(=O)N1[C@@H]2CC[C@H]1c1c(ncnc1N[C@@H](c1ccc3c(c1)S(=O)(=O)CCC3)C(C)C)C2,4.002,1
CHEMBL5441968,CC(C)[C@H](Nc1ncnc(N)c1F)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441902,CCNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)NS(=O)(=O)CO4)C(C)C)ncnc2[nH]1,7.43,3
CHEMBL5441982,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCO2,7.33,2
CHEMBL5441760,CCNC(=O)c1cc2c(N[C@H](c3cnc(C(=O)N(C)C)nc3)C(C)C)ncnc2[nH]1,4.32,1
CHEMBL5441888,CC(C)[C@@H](Nc1ncnc2c1CCO2)c1ccc2c(c1)S(=O)(=O)CCC2,4.2,1
CHEMBL5441717,CC(C)[C@H](Nc1ncnc(O)c1Cl)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442062,CC(C)[C@H](Nc1ncnc2c1CCO2)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441512,CC(C)[C@H](Nc1nc(N)ncc1Cl)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441597,CC(C)[C@@H](NC(=O)Cc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441759,CC(C)[C@H](Oc1cc(N)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.22,1
CHEMBL5441979,CC(C)[C@@H](Oc1cc(N)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.17,1
CHEMBL5441933,Cc1nc(N)c(Cl)c(N[C@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)n1,4.002,1
CHEMBL5441814,O=C(O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,5.81,1
CHEMBL5442117,COc1ccc([C@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,5.84,1
CHEMBL5441786,CC(C)[C@H](Nc1ncnc(-n2cccn2)n1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442034,CC(C)[C@@H](Nc1cc(N2CCC[C@H]2C(=O)O)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441469,CC(C)[C@H](Nc1ncncc1-n1nccn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441408,C[C@H](C(=O)O)[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,5.985,6
CHEMBL5441438,C[C@@H](C(=O)O)[C@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,5.99,3
CHEMBL5441870,CC(C)[C@H](Nc1cc(N2CCNCC2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441910,CC(C)[C@H](Nc1cc(O)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441969,CNc1ncnc(N[C@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)c1Cl,4.002,1
CHEMBL5441588,CCNC(=O)c1cc2c(NC3(c4ccc5c(c4)S(=O)(=O)CCC5)CC3)ncnc2[nH]1,4.61,1
CHEMBL5441916,CC(C)[C@H](Nc1cc(-n2ccnn2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441769,CC(C)[C@H](Nc1ncncc1-n1cncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441461,CC(C)[C@@H](Nc1cc(-n2ccnn2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442132,CC(C)[C@@H](Nc1cc(N2CCNCC2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441559,CC(C)[C@H](Nc1ncncc1-n1ccnn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442024,CC(C)[C@@H](Nc1cc(-n2nccn2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442069,CC(C)[C@@H](Nc1cc(NCC(F)(F)F)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,5.65,1
CHEMBL5441947,CC(C)[C@H](Nc1cc(-n2cncn2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442058,CC(C)[C@H](Nc1cc(-n2nccn2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441889,CC(C)[C@H](Nc1cc(NCC(F)(F)F)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441524,CCNC(=O)c1cc2c(N[C@H](c3ccc4c(n3)S(=O)(=O)CCO4)C(C)C)ncnc2[nH]1,6.96,1
CHEMBL5441864,COc1ncnc(N[C@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)c1F,4.002,1
CHEMBL5441779,CNCc1cc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCO5)C(C)C)ncnc3[nH]2)co1,7.24,1
CHEMBL5441666,CC(C)[C@@H](Nc1ncncc1N1CCOCC1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442148,CC(C)[C@H](Nc1ncnc2nccnc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441503,CC(C)[C@H](Nc1ncnc2ccoc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442003,CC(C)[C@H](Nc1ncnc2[nH]nnc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441750,CC(C)[C@H](Nc1cc(-c2nc[nH]n2)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441623,CC(C)[C@H](Nc1ncnc2c1NCCO2)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5442147,CC(C)[C@H](Nc1nccc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441562,CC(C)[C@@H](Oc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,5.22,1
CHEMBL5441971,CCNC(=O)c1cc2c(N[C@H](c3ccc4c(n3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,6.92,1
CHEMBL5442145,CC(C)[C@H](Nc1ncncc1N1CCNCC1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441884,CC(C)[C@H](Nc1ncnc2cn[nH]c12)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441534,CC(C)[C@H](Nc1ncncc1-c1nc[nH]n1)c1ccc2c(c1)S(=O)(=O)CCC2,4.002,1
CHEMBL5441398,COc1ccc([C@H](Cc2nnn[nH]2)NC(=O)c2ncnc3[nH]ccc23)cc1,5.83,5
CHEMBL5442105,CC(C)[C@@H](Oc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,4.002,1
CHEMBL5441739,CC(C)[C@@H](Nc1ncnc2[nH]c(Br)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,6.47,1
CHEMBL5441567,CC(C)[C@H](Nc1ncnc2c1CCN2)c1ccc2c(c1)S(=O)(=O)CCC2,4.28,1
CHEMBL5518026,Cc1ccc(N)cc1-c1noc(C(C)c2cccc3ccccc23)n1,3.699,1
CHEMBL5556028,Cc1ccc(NCC(C)(C)C)cc1-c1noc(C(C)c2cccc3ccccc23)n1,3.699,1
CHEMBL5542925,Cc1ccc(NC2CCCCC2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,3.997,1
CHEMBL5532019,Cc1ccc(NC2CCC(C#N)CC2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,3.699,1
CHEMBL5542100,COC1CCC(Nc2ccc(C)c(-c3noc(C(C)c4cccc5ccccc45)n3)c2)CC1,3.944,1
CHEMBL5557815,Cc1ccc(NC2CCC(C(=O)O)CC2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.64,1
CHEMBL5556449,Cc1ccc(NC2CCCC(C(=O)O)C2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.46,1
CHEMBL5542225,Cc1ccc(Nc2ccc(C(=O)O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.97,1
CHEMBL5558664,COC(=O)c1ccc(Nc2ccc(C)c(-c3noc(C(C)c4cccc5ccccc45)n3)c2)cc1,4.15,1
CHEMBL5558077,Cc1ccc(NCc2ccc(C(=O)O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.95,1
CHEMBL5517967,COC(=O)c1ccc(CNc2ccc(C)c(-c3noc(C(C)c4cccc5ccccc45)n3)c2)cc1,3.699,1
CHEMBL5523587,Cc1ccc(NCc2cccc(C(=O)O)c2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.96,1
CHEMBL5556108,Cc1ccc(NCc2ccc(C#N)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,3.699,1
CHEMBL5559525,Cc1ccc(NCc2ccc(O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,3.753,1
CHEMBL5556150,Cc1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.23,1
CHEMBL5556950,Cc1ccc(NCc2ccc(C(=O)O)o2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.84,1
CHEMBL5556174,Cc1ccc(NCc2ccc(C(=O)O)s2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.98,1
CHEMBL5532433,CC(c1nc(-c2cccc(NCc3ccc(C(=O)O)cc3)c2)no1)c1cccc2ccccc12,5.12,1
CHEMBL5558603,CC(c1nc(-c2cccc(NCc3ccc(C(=O)O)s3)c2)no1)c1cccc2ccccc12,5.12,1
CHEMBL5517872,CC(c1nc(-c2cccc(NCc3ccc(C(=O)O)o3)c2)no1)c1cccc2ccccc12,4.01,1
CHEMBL5555157,CC(c1nc(-c2cc(NCc3ccc(C(=O)O)cc3)ccc2Br)no1)c1cccc2ccccc12,5.68,1
CHEMBL5557725,CC(c1nc(-c2cc(NCc3ccc(C(=O)O)cc3)cc(C(F)(F)F)c2)no1)c1cccc2ccccc12,6.7,1
CHEMBL5558443,Cc1ccc(-c2noc(C(C)c3cccc4ccccc34)n2)cc1NCc1ccc(C(=O)O)cc1,6.7,1
CHEMBL5559272,CC(c1nc(-c2cc(NCc3ccc(C(=O)O)s3)cc(C(F)(F)F)c2)no1)c1cccc2ccccc12,7.0,1
CHEMBL5550054,Cc1ccc(-c2noc(C(C)c3cccc4ccccc34)n2)cc1NCc1ccc(C(=O)O)s1,7.0,1
CHEMBL5542926,COc1ccc(-c2noc(C(C)c3cccc4ccccc34)n2)cc1NCc1ccc(C(=O)O)s1,5.89,1
CHEMBL5558582,CC(c1nc(-c2ccc(NCc3ccc(C(=O)O)cc3)cc2)no1)c1cccc2ccccc12,4.3,1
CHEMBL5557823,CC(c1nc(-c2ccc(NCc3ccc(C(=O)O)s3)cc2)no1)c1cccc2ccccc12,6.7,1
CHEMBL5542893,CC(c1nc(-c2ccc(N(C)Cc3ccc(C(=O)O)s3)cc2)no1)c1cccc2ccccc12,5.4,1
CHEMBL5558026,CC(c1nc(-c2ccc(Nc3ccc(C(=O)O)cc3)cc2)no1)c1cccc2ccccc12,5.38,1
CHEMBL5505947,CC(c1nc(-c2ccc(-c3ccc(C(=O)O)cc3)cc2)no1)c1cccc2ccccc12,4.93,1
CHEMBL5558299,CC(c1nc(-c2ccc(-c3ccc(C(=O)O)s3)cc2)no1)c1cccc2ccccc12,5.75,1
CHEMBL5556742,CC(c1nc(-c2ccc(-c3ccc(C#N)s3)cc2)no1)c1cccc2ccccc12,6.22,1
CHEMBL5537045,CONC(=O)c1ccc(-c2ccc(-c3noc(C(C)c4cccc5ccccc45)n3)cc2)cc1,6.05,1
CHEMBL5505771,CC(c1noc(-c2ccc(-c3ccc(C#N)s3)cc2)n1)c1cccc2ccccc12,4.5,1
CHEMBL5558504,CC(c1noc(-c2ccc(-c3ccc(C(=O)O)s3)cc2)n1)c1cccc2ccccc12,5.68,1
CHEMBL5556327,CC(c1ncc(-c2ccc(-c3ccc(C#N)s3)cc2)o1)c1cccc2ccccc12,4.68,1
CHEMBL5512576,CC(c1ncc(-c2ccc(-c3ccc(C(=O)O)s3)cc2)o1)c1cccc2ccccc12,5.11,1
CHEMBL5558918,Cc1ccc(-c2noc(C(C)c3cccc(-c4ccccc4)c3)n2)cc1NCc1ccc(C(=O)O)s1,5.37,1
CHEMBL5557982,Cc1ccc(-c2noc(C(C)(C)c3ccc(-c4ccccc4)cc3)n2)cc1NCc1ccc(C(=O)O)s1,4.45,1
CHEMBL5556552,Cc1ccc(-c2noc(C(C)c3ccc(CC(C)C)cc3)n2)cc1NCc1ccc(C(=O)O)s1,5.44,1
CHEMBL5517794,Cc1ccc(-c2noc(C(C)c3cccc(-c4cccs4)c3)n2)cc1NCc1ccc(C(=O)O)s1,5.39,1
CHEMBL5518022,Cc1ccc(-c2noc(Cc3cccc(-c4cccs4)c3)n2)cc1NCc1ccc(C(=O)O)s1,5.17,1
CHEMBL5532385,Cc1ccc(-c2noc(-c3cccc4ccccc34)n2)cc1NCc1ccc(C(=O)O)s1,4.94,1
CHEMBL5555933,Cc1ccc(-c2noc(-c3ccccc3)n2)cc1NCc1ccc(C(=O)O)s1,4.23,1
CHEMBL5517705,Cc1ccc(-c2noc(-c3ccc(-c4ccccc4)cc3)n2)cc1NCc1ccc(C(=O)O)s1,4.59,1
CHEMBL5505833,Cc1ccc(-c2noc(C(c3ccccc3)c3ccccc3)n2)cc1NCc1ccc(C(=O)O)s1,5.05,1
CHEMBL5555602,Cc1ccc(-c2noc(C(O)c3ccccc3)n2)cc1NCc1ccc(C(=O)O)s1,3.361,1
CHEMBL5517677,Cc1ccc(-c2noc(C(C)c3cccc(C(O)c4ccccc4)c3)n2)cc1NCc1ccc(C(=O)O)s1,4.96,1
CHEMBL5558891,Cc1ccc(-c2noc(C(C)c3cccc(Oc4ccccc4)c3)n2)cc1NCc1ccc(C(=O)O)s1,5.36,1
CHEMBL5505843,Cc1ccc(-c2noc(C(C)c3ccc4c(c3)[nH]c3ccc(Cl)cc34)n2)cc1NCc1ccc(C(=O)O)s1,5.72,1
CHEMBL5555695,Cc1ccc(-c2noc(C(C)c3ccc(N4Cc5ccccc5C4=O)cc3)n2)cc1NCc1ccc(C(=O)O)s1,5.41,1
CHEMBL5554984,COc1ccc2cc(C(C)c3nc(-c4ccc(C)c(NCc5ccc(C(=O)O)s5)c4)no3)ccc2c1,5.23,1
CHEMBL5532406,COc1ccc2cc([C@@H](C)c3nc(-c4ccc(C)c(NCc5ccc(C(=O)O)s5)c4)no3)ccc2c1,4.98,1
CHEMBL5532114,COc1ccc2cc([C@H](C)c3nc(-c4ccc(C)c(NCc5ccc(C(=O)O)s5)c4)no3)ccc2c1,5.24,1
CHEMBL5555100,Cc1ccc(-c2noc(C(C)c3ccc(-c4ccccc4)c(F)c3)n2)cc1NCc1ccc(C(=O)O)s1,6.0,1
CHEMBL5542229,Cc1ccc(-c2noc([C@H](C)c3ccc(-c4ccccc4)c(F)c3)n2)cc1NCc1ccc(C(=O)O)s1,5.4,1
CHEMBL5557307,Cc1ccc(-c2noc([C@@H](C)c3ccc(-c4ccccc4)c(F)c3)n2)cc1NCc1ccc(C(=O)O)s1,5.47,1
CHEMBL445177,CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O,5.27,2
CHEMBL506247,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,4.88,1
CHEMBL5557204,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1,6.05,3
CHEMBL5542652,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccc(F)cc1)NC(=O)OC(C)(C)C,6.485,2
CHEMBL1230912,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)N[C@H](C=O)CCCNC(=N)N,8.52,1
CHEMBL2348244,N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@@H](C(=O)O)NC3=O,5.84,1
CHEMBL5550069,CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C=O)CCCN=C(N)N,3.896,1
CHEMBL449782,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,7.0,1
CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,4.85,1
CHEMBL5559018,CC1=NN(c2ccc(Cl)cc2)C(=O)/C1=C\c1ccc(OCc2cn(CC(=O)NCc3ccc(C(=O)O)cc3)nn2)cc1,5.5,1
CHEMBL5532059,Cc1cc(C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]2CCCNC2=O)no1,6.78,1
CHEMBL5560749,CC(C)[C@H]1C(=O)N2C[C@]3(C[C@H]2C#N)C(=O)Nc2ccc(cc23)CCCCCN1C(=O)C1CN(c2ccccc2)N=N1,7.0,1
CHEMBL5556787,N#C[C@@H]1C[C@]23CN1C(=O)[C@H](c1ccccc1)N(C(=O)C1CN(c4ccc(F)cc4)N=N1)CCCCCc1ccc(c2c1)NC3=O,7.0,1
CHEMBL5556319,CCC[C@H]1C(=O)N2C[C@]3(C[C@H]2C#N)C(=O)Nc2ccc(cc23)CCCCCN1C(=O)c1cc2c(F)cc(F)c(F)c2[nH]1,7.0,1
CHEMBL5558699,CC(C)[C@H]1C(=O)N2C[C@]3(C[C@H]2C#N)C(=O)Nc2ccc(cc23)CCCCCN1C(=O)c1cc2c(F)cc(F)cc2[nH]1,7.0,1
