id,smiles,pIC50,n,source
CHEMBL5565757,CC(C)C[C@@H](NC(=O)CCl)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,4.52,1,ChEMBL
CHEMBL5589813,O=C(CCl)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,4.52,1,ChEMBL
CHEMBL5566703,O=C(CS)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,4.52,1,ChEMBL
CHEMBL5566215,C=CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,4.52,1,ChEMBL
CHEMBL5564969,CC(C)C[C@H](NC(=O)CCl)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,4.52,1,ChEMBL
CHEMBL5569237,C=CC[C@H](NC(=O)CCl)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCN1CCOCC1,4.52,1,ChEMBL
CHEMBL5570567,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCl,4.52,1,ChEMBL
CHEMBL5563602,C=CC[C@H](NC(=O)CCl)C(=O)N[C@@H](CC=C)C(=O)N[C@H](CNCc1ccccc1)Cc1c[nH]c2ccccc12,4.52,1,ChEMBL
CHEMBL5592679,COC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)CCl,4.52,1,ChEMBL
CHEMBL5574180,CC(C)C[C@@H](C(=O)NCC12CC3CC(CC(C3)C1)C2)N(Cc1ccccc1)C(=O)CCl,4.52,1,ChEMBL
LUO-POS-868e8996-10,N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@]3(CC(=O)N(c4cncc5ccccc45)C3=O)C2)CC1,4.52,1,Moonshot
CHEMBL5184754,O=C1NCCN1C(=O)C(Cc1ccccc1)Sc1nc2cc(Cl)ccc2n1Cc1ccccc1,4.52,1,ChEMBL
CHEMBL5441650,CCNC(=O)c1cc2c(N[C@H](c3ccc4nc(NC(C)=O)sc4c3)C(C)C)ncnc2[nH]1,4.52,1,ChEMBL
RAL-THA-2d450e86-11,COc1cccc(CC(=O)Nc2cncc3ccccc23)c1,4.52,1,Moonshot
ALP-POS-b0bc6a46-22,COc1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.52,2,Moonshot
EDJ-MED-dd2a8363-3,O=C1NCC(C(=O)Nc2cnn3c2CCCC3)c2cc(Cl)ccc21,4.52,1,Moonshot
CHEMBL5442106,O=C(O)C[C@@H](NC(=O)c1nccc2cc[nH]c12)c1ccc(Br)cc1,4.51,1,ChEMBL
CHEMBL5442004,Cc1nn(C)nc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,4.51,1,ChEMBL
MAT-POS-78e1d523-2,CNC(=O)C1(CC(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,4.51,1,Moonshot
ALP-POS-ce760d3f-4,O=C(Nc1c[n+]([O-])cc2ccccc12)[C@H]1CCOc2ccc(Cl)cc21,4.51,1,Moonshot
CHEMBL5189428,O=C1OCCN1C(=O)C(Cc1ccco1)Sc1nc2cc(Cl)c(Cl)cc2n1Cc1ccccc1,4.51,1,ChEMBL
CHEMBL5172484,COc1ccc(COC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)COc4ccccc4)[C@H]3S(=O)(=O)C2(C)C)cc1,4.51,1,ChEMBL
CHEMBL5425227,C=C(Cl)COC(=O)c1cnc2[nH]ccc2c1,4.51,1,ChEMBL
CHEMBL5441741,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)C(N)=O,4.51,1,ChEMBL
RAL-THA-58fba2bc-1,O=C(O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,4.5,2,Moonshot
MAT-POS-f42f3716-4,CCc1cc(F)ccc1-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,4.5,1,Moonshot
CHEMBL5436990,C=CC(=O)NCCC(=O)N1CCC(C2C(=O)Nc3cc(Cl)ccc32)CC1,4.5,1,ChEMBL
CHEMBL5441484,CNc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,4.5,1,ChEMBL
CHEMBL5441830,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,4.5,1,ChEMBL
CHEMBL5505771,CC(c1noc(-c2ccc(-c3ccc(C#N)s3)cc2)n1)c1cccc2ccccc12,4.5,1,ChEMBL
MAT-POS-f42f3716-6,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C)c(F)c2F)c1,4.5,1,Moonshot
ALP-POS-76eab5ce-2,O=C(NCc1cccc(Cl)c1)c1cncc2ccccc12,4.5,1,Moonshot
CHEMBL5442060,COc1cccc([C@@H](Nc2ncnc3[nH]ccc23)C(C)C)c1,4.5,1,ChEMBL
MAT-POS-afb6844f-1,CNc1cncc(NC(=O)C2CCOc3ccc(Cl)cc32)c1C,4.49,1,Moonshot
CHEMBL5194113,Cc1ccc2c(c1)nc(SC(Cc1ccccc1)C(=O)N1CCNC1=O)n2Cc1ccccc1,4.49,1,ChEMBL
CHEMBL5187397,NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)c(Cl)c2)o1,4.49,1,ChEMBL
ALP-POS-95f71980-14,CC(C)(C)c1cnc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)o1,4.49,1,Moonshot
BEN-DND-7e92b6ca-13,COc1ccccc1N1CCN(C(=O)c2cc(=O)[nH]c3ccccc23)CC1,4.48,1,Moonshot
MAT-POS-3ccb8ef6-2,O=C(Nc1cncc2ccccc12)[C@H]1CNCc2ccc(Cl)cc21,4.48,1,Moonshot
CHEMBL611029,O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O)cc(O)c12,4.48,1,ChEMBL
CHEMBL5200159,CCc1ccc(O)c2c1C(COC(C)=O)Cc1c(-c3ccccn3)cccc1-2,4.48,1,ChEMBL
ALP-POS-95f71980-33,Cc1nnn(-c2ccc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)n1,4.48,1,Moonshot
LON-WEI-adc59df6-40,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCc1ccccc1)c1cccnc1,4.48,1,Moonshot
ALP-POS-d0876c20-4,COc1nc2ncc(C(C(=O)NCCc3cccc(F)c3)N(C(=O)c3cocn3)c3ccc(C(C)(C)C)cc3)cn2n1,4.48,1,Moonshot
ALP-POS-cd485364-2,Nc1cncc2c1CCCN2C(=O)Cc1cccc(Cl)c1,4.48,1,Moonshot
WAR-XCH-79d12f6e-4,Cc1ccc(S(=O)(=O)NC2CCN(C(=O)CCl)CC2)cc1,4.47,1,Moonshot
MAT-POS-590ac91e-40,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2cc(F)ccc12,4.47,1,Moonshot
CHEMBL464006,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,4.47,1,ChEMBL
CHEMBL5441861,O=C(O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccncc1,4.47,1,ChEMBL
CHEMBL5169608,CC(C)[C@H](Nc1ncnc2[nH]ccc12)C(=O)O,4.47,1,ChEMBL
CHEMBL5593246,CC1(C)C=Cc2c(ccc3cc(C(=O)N/N=C/c4ccc5ncccc5c4)oc23)O1,4.47,1,ChEMBL
CHEMBL5613938,CSc1nc2ccccc2n1C(=O)c1cccc(C(F)(F)F)c1,4.47,1,ChEMBL
RUB-POS-1325a9ea-15,Cn1ncc2c(NC(=O)Cc3cccc(Cl)c3)cncc21,4.47,1,Moonshot
ERI-UCB-a0b0dbcb-13,O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(Cc2cccc(C(F)(F)F)c2)CC1,4.47,1,Moonshot
RAL-MED-2de63afb-2,Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1,4.46,1,Moonshot
MAT-POS-bb423b95-7,CN(C(=O)Cc1cccc(Cl)c1)c1cncc2ccccc12,4.46,1,Moonshot
CHEMBL5170254,CC(C)(C)c1ccc2c(c1)nc(SCC(=O)N1CCOC1=O)n2Cc1ccccc1,4.46,1,ChEMBL
CHEMBL5195155,C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(Cc2ccccc2)cc1)c1ccccc1,4.46,1,ChEMBL
CHEMBL5401763,C#C[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,4.46,1,ChEMBL
CHEMBL5442121,Cn1ccc2c(C(=O)N[C@@H](CC(=O)O)c3ccc(Br)cc3)ccnc21,4.46,1,ChEMBL
CHEMBL5556449,Cc1ccc(NC2CCCC(C(=O)O)C2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.46,1,ChEMBL
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4.46,1,ChEMBL
RAL-THA-2d450e86-39,COc1ccccc1CC(=O)Nc1cncc2ccccc12,4.46,1,Moonshot
MAT-POS-932d1078-2,CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21,4.45,1,Moonshot
BRU-THA-92256091-86,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(Cn2cccn2)cc1,4.45,1,Moonshot
ALP-POS-e980f4ea-16,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(Cn2cccn2)cc1,4.45,1,Moonshot
CHEMBL5202164,O=C(CSc1nc2cc(Cl)c(O)cc2n1Cc1ccccc1)N1CCOC1=O,4.45,1,ChEMBL
CHEMBL5174450,CC(=O)OCC1Cc2c(-c3ccc(Cl)cn3)cccc2-c2c(O)ccc(C)c21,4.45,1,ChEMBL
CHEMBL5192323,CC1(C)[C@H](C(=O)OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,4.45,1,ChEMBL
CHEMBL1770312,CC(C)=CCc1c(-c2ccc(O)c3c2OC(C)(C)C=C3)oc2cc(O)cc(O)c2c1=O,4.45,1,ChEMBL
CHEMBL5275803,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2cccc(C)c2)no1,4.45,1,ChEMBL
CHEMBL5410076,COc1ccc(C(=O)N[C@H](C)c2cccc3ccccc23)cc1N,4.45,1,ChEMBL
CHEMBL5441785,O=C(N[C@H]1CCC[C@H]1C(=O)O)c1cnn2ccc(C3CCN(C(=O)c4ccccc4)CC3)cc12,4.45,1,ChEMBL
CHEMBL5441734,CC(C)[C@@H]1C(=O)NCCN1c1ncnc2[nH]ccc12,4.45,1,ChEMBL
CHEMBL5557982,Cc1ccc(-c2noc(C(C)(C)c3ccc(-c4ccccc4)cc3)n2)cc1NCc1ccc(C(=O)O)s1,4.45,1,ChEMBL
BAR-COM-4e090d3a-6,Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,4.45,1,Moonshot
LON-WEI-adc59df6-3,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC)c1cccnc1,4.45,1,Moonshot
KAD-UNI-cb0f2bbc-23,CNS(=O)(=O)c1cc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)ccc1F,4.44,1,Moonshot
LON-WEI-adc59df6-43,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc2c(c1)OCO2)c1cccnc1,4.44,1,Moonshot
CHEMBL5182801,Cc1ccc2c(c1)nc(SC(Cc1ccccc1)C(=O)N1CCOC1=O)n2Cc1ccccc1,4.44,1,ChEMBL
CHEMBL1479456,NC(=O)CN1C(=O)C(O)(CC(=O)/C=C\c2ccc3c(c2)OCO3)c2ccccc21,4.44,1,ChEMBL
ALP-POS-ced8ea4d-37,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(F)(F)F)nc1,4.44,1,Moonshot
DAR-DIA-0587064e-19,O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3ccccc3)cc(Cl)cc21,4.44,2,Moonshot
MAT-POS-044491d2-7,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(C)(C)C#N)c1,4.44,1,Moonshot
MAT-POS-c9973a83-1,COc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,4.43,1,Moonshot
RAL-THA-6b94ceba-2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ncn[nH]2)c1,4.43,1,Moonshot
CHEMBL6166367,CC(=O)C(=O)NNC(=O)CCc1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,4.43,1,ChEMBL
NEH-REV-107bcf72-5,O=C(CCl)N1CCN(Cc2cc(O)ccc2O)CC1,4.43,1,Moonshot
ALP-POS-02c6a514-34,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cnc3ccccn23)cc1,4.43,1,Moonshot
EDG-MED-ba1ac7b9-28,CN(CCO)C1CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,4.42,1,Moonshot
AAR-POS-8a4e0f60-7,CN(C(=O)Cn1nnc2ccccc21)c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,4.42,1,Moonshot
JIN-POS-6dc588a4-20,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1NCCC2,4.42,1,Moonshot
CHEMBL445978,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,4.42,1,ChEMBL
CHEMBL5187156,O=C(Nc1ccc2c(c1)B(O)OC2)c1cccc(OCc2ccccc2)n1,4.42,1,ChEMBL
CHEMBL5279125,O=C[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1Cc2ccccc2CN1,4.42,1,ChEMBL
CHEMBL5438646,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CS(=O)(=O)CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[C@@H](O)[C@H]1O,4.42,1,ChEMBL
CHEMBL5441622,O=C(O)c1sccc1C(=O)N1CCC(c2ccn3ncc(C(=O)N4CCCCC4)c3c2)CC1,4.42,1,ChEMBL
CHEMBL5441859,CC(C)[C@H](Nc1ncnc2c1OCCO2)c1ccc2c(c1)S(=O)(=O)CCC2,4.42,1,ChEMBL
CHEMBL5565292,CN(C)C1CN(Cc2ccc(NC(=O)c3ccc(OCCC(F)(F)F)c([N+](=O)[O-])c3)cc2C(F)(F)F)C1,4.42,1,ChEMBL
ERI-UCB-ce40166b-6,O=C(Cc1cncc2ccccc12)Nc1cc(Cl)cc(OC2CCC(=O)N2)c1,4.42,1,Moonshot
CHEMBL5441975,O=C(O)C[C@@H](NC(=O)c1cncc2[nH]ccc12)c1ccc(Br)cc1,4.42,1,ChEMBL
EDJ-MED-d08626de-1,CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,4.41,1,Moonshot
ALP-POS-c0c213c9-1,COc1ccc2nnn(CC(=O)N(Cc3ccccn3)c3ccc(C4CCNCC4)cc3)c2c1,4.41,1,Moonshot
CHEMBL5172191,CC(=O)Cc1cc(=O)c2c(C)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2o1,4.41,1,ChEMBL
CHEMBL5272656,COc1cccc(-c2noc(CNC(=O)C3C(C)=C3c3ccccc3)n2)c1,4.41,1,ChEMBL
CHEMBL5405564,C=CC(=O)N(C)c1ccc(C(=O)Nc2ccc(-c3cn4ccsc4n3)cc2)cc1,4.41,1,ChEMBL
CHEMBL5439416,CNS(=O)(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,4.41,1,ChEMBL
CHR-SOS-7098f804-14,O=C(Nc1cccnc1)c1cc(Cl)ccc1-c1ccccc1,4.41,1,Moonshot
ALP-POS-95f71980-11,CC(C)(C)c1ccc(N(C(=O)c2coc(CS(C)(=O)=O)n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.41,1,Moonshot
CHEMBL5442135,O=C(N[C@@H]1CCC[C@@H]1C(=O)O)c1cnn2ccc(C3CCN(C(=O)c4ccc(Cl)c(Cl)c4)CC3)cc12,4.41,1,ChEMBL
CHEMBL5441942,Cc1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,4.41,1,ChEMBL
ALP-POS-a3de0cb1-16,O=C1CCCCN1c1ccc(N(Cc2ccccc2)C(=O)Cc2n[nH]c3ccccc23)cc1,4.4,1,Moonshot
EDG-MED-5d232de5-8,O=C1[C@H](c2cccc(Cl)c2)CCN1c1cncc2ccccc12,4.4,1,Moonshot
ALP-POS-305f6ec3-59,CC(C)(C)c1ccc(N(C(=O)c2cc(=O)[nH][nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.4,1,Moonshot
VLA-UCB-05e51b3f-5,O=C1C[C@@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,4.4,1,Moonshot
CHEMBL1431798,CN=C(S)N=C(Nc1ccccc1)c1ccccc1,4.4,1,ChEMBL
CHEMBL5442068,O=C(O)C[C@@H](NC(=O)c1ccc2[nH]ccc2n1)c1ccc(Br)cc1,4.4,1,ChEMBL
CHEMBL5441711,O=C(O)C[C@@H](NC(=O)c1cccc2[nH]cnc12)c1ccc(Br)cc1,4.4,1,ChEMBL
CHEMBL5441602,CS(=O)(=O)Nc1cccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)c1,4.4,1,ChEMBL
TAM-UNI-d1c3dd9f-5,CS(=O)(=O)N1CCc2ccc(CN3CCN(C(=O)CCl)CC3)cc2C1,4.4,1,Moonshot
MAT-POS-afd4d4fd-2,O=C(Cc1cccc(Cl)n1)Nc1cncc2ccccc12,4.39,1,Moonshot
ALP-POS-477dc5b7-3,O=C(Nc1cncc2ccccc12)C1(CCC2CC2)CCOc2ccc(Cl)cc21,4.39,1,Moonshot
CHEMBL5172901,NC(=S)N/N=C/c1ccc(-c2cccc(C(=O)O)c2Cl)o1,4.39,1,ChEMBL
CHEMBL5403998,CCCCCCCCCCCCNC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1,4.39,1,ChEMBL
CHEMBL6103385,Cc1ccc(N)cc1CN[C@H](C)c1cccc2ccccc12,4.39,1,ChEMBL
ALP-POS-0c2c77e1-1,O=C(Cc1cccc(Cl)c1)Nc1cnccc1-c1ccccc1,4.39,2,Moonshot
ALP-POS-0c0a3b93-1,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)N2CCOCC2)c2cccnc2)cc1,4.39,1,Moonshot
BRU-THA-92256091-20,CS(=O)(=O)Cc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.39,1,Moonshot
ALP-POS-e980f4ea-11,CS(=O)(=O)Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,4.39,1,Moonshot
CHEMBL5441842,CNc1cccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)c1,4.38,1,ChEMBL
RAL-THA-6b94ceba-5,CC(=O)NCc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,4.38,1,Moonshot
CHEMBL5200289,Cc1ccsc1C(=O)N[C@H](C)c1cccc2ccccc12,4.38,1,ChEMBL
CHEMBL5184680,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3cccc4ccccc34)[C@H]2S1(=O)=O,4.38,1,ChEMBL
CHEMBL5441693,Cc1[nH]c2ncnc(NC(=O)C3CC=CC3)c2c1C,4.38,1,ChEMBL
CHEMBL5442142,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc(C(F)(F)F)cc1,4.38,1,ChEMBL
CHEMBL5441723,Cc1ccoc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,4.38,1,ChEMBL
JAG-UCB-a3ef7265-3,O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,4.37,1,Moonshot
CHEMBL5175380,Nc1cc(C(=O)Nc2cccc3ccccc23)cc(C(F)(F)F)c1,4.37,1,ChEMBL
CHEMBL5279101,O=c1c(OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.37,1,ChEMBL
CHEMBL5442081,CC(C)[C@@H](Nc1ncnc2n[nH]cc12)c1cnn(C)c1,4.37,1,ChEMBL
CHEMBL5594631,CC1(C)C=Cc2c(ccc3cc(C(=O)N/N=C/c4cccc5ncccc45)oc23)O1,4.37,1,ChEMBL
CHEMBL5630045,CN1C[C@@H](c2ccc(F)cc2)[C@@]2(CN(P(=O)(CO)CO)C/C(=C\c3ccccc3)C2=O)[C@@]12C(=O)Nc1ccc(Cl)cc12,4.37,1,ChEMBL
PET-UNK-ac320b15-9,O=C(N[C@@H](C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1)[C@H]1CC[C@@H](C(=O)N2CCCC2)O1,4.37,1,Moonshot
ALP-POS-b0bc6a46-16,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2n[nH]c3c2COCC3)cc1,4.37,2,Moonshot
CHEMBL5281483,O=C(OCCc1ccc(O)c(O)c1)c1cc(=O)c2c(O)cccc2o1,4.36,1,ChEMBL
CHEMBL5441727,CC(C)[C@@H](Nc1n[nH]c2ncccc12)c1ccc2c(c1)S(=O)(=O)CCC2,4.36,1,ChEMBL
CHEMBL5441563,CC(C)[C@@H](Nc1cc(N)ncn1)c1ccc2c(c1)S(=O)(=O)CCC2,4.36,1,ChEMBL
CHEMBL291313,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,4.36,1,ChEMBL
MAT-POS-0bc33984-1,CC1CCNC(=O)C1NC(=O)Cc1cccc(Cl)c1,4.36,1,Moonshot
BEN-DND-03406596-8,O=C(CCl)N1CCCN(S(=O)(=O)c2ccc(F)cc2)CC1,4.36,1,Moonshot
ALP-POS-305f6ec3-21,CCOC(=O)Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1,4.36,1,Moonshot
CHEMBL5441825,COC[C@@H]1C[C@@H]1CNc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,4.36,1,ChEMBL
LON-WEI-4d77710c-39,CC(CCc1ccco1)NC(=O)Nc1cn(C)c(=O)c2ccccc12,4.35,2,Moonshot
CHEMBL5415241,O=C(O)C1=C(C(=O)N(Cc2ccccc2)Cc2ccccc2)CN2C[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)c3cc4ccccc4[nH]3)C(=O)N12,4.35,1,ChEMBL
CHEMBL5441641,O=C(O)c1cscc1C(=O)N1CCC(c2ccn3ncc(C(=O)N4CCCCC4)c3c2)CC1,4.35,1,ChEMBL
CHEMBL6177172,C[C@@H](NC(=O)c1ccccc1CCC(=O)NNC(=O)/C=C/c1ncco1)c1cccc2ccccc12,4.35,1,ChEMBL
CHEMBL6172705,O=C(Nc1ccc(Cl)c(Cl)c1)c1[nH]cnc1C(=O)N1CCOCC1,4.35,1,ChEMBL
EDJ-MED-e66f2cc5-1,Cc1ccncc1N1CCC(c2cccc(Cl)c2)C1=O,4.35,1,Moonshot
CHEMBL20210,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,4.35,1,ChEMBL
ALP-POS-95f71980-35,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(-n2cc[nH]c2=O)cc1,4.35,1,Moonshot
CHEMBL5442103,CNc1nc(C(=O)N[C@@H](Cc2nn[nH]n2)c2ccc(OC)cc2)c2ccnc-2[nH]1,4.34,1,ChEMBL
JAN-GHE-5a013bed-11,O=C(Cc1cccc(Cl)c1)Nc1nnn[nH]1,4.34,1,Moonshot
LON-WEI-adc59df6-30,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCC)c1cccnc1,4.34,1,Moonshot
CHEMBL5205913,O=C1OCCN1C(=O)C(Cc1ccco1)Sc1nc2cc(Cl)c(O)cc2n1Cc1ccccc1,4.34,1,ChEMBL
CHEMBL5198745,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)CCc3ccccc3)[C@H]2S1(=O)=O,4.34,1,ChEMBL
CHEMBL5414300,CCc1cccc(NC(=O)[C@@H](Cc2ccc(O)c(O)c2)OC(=O)/C=C/c2ccc(O)c(O)c2)c1,4.34,1,ChEMBL
CHEMBL5590116,CCOC(=O)c1cc(=O)oc2cc(O)c(O)cc12,4.34,1,ChEMBL
LON-WEI-b8d98729-27,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)Nc1ccc(OC)cc1)c1cccnc1,4.34,1,Moonshot
TRY-UNI-2eddb1ff-2,Cc1ccncc1NC(=O)Cc1cncc(Cl)c1,4.33,2,Moonshot
ALP-POS-2da19ca7-2,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,4.33,1,Moonshot
CHEMBL5289700,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(F)cc1,4.33,1,ChEMBL
CHEMBL5274314,O=C(/C=C/c1ccccc1)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,4.33,1,ChEMBL
CHEMBL5283003,O=C(C#Cc1ccccc1)NCc1nc(-c2ccc(C(F)(F)F)cc2)no1,4.33,1,ChEMBL
CHEMBL5441688,C[C@@H](Cc1ccc(Cl)s1)Nc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,4.33,1,ChEMBL
CHEMBL5442053,COc1ccc([C@@H](CC(=O)O)NC(=O)c2ccc(NC(=O)NC3CC3)cc2)cc1,4.33,1,ChEMBL
CHEMBL5441946,COc1nc(NC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n[nH]1,4.33,1,ChEMBL
CHEMBL5441439,CCNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,4.33,1,ChEMBL
EDG-MED-971238d3-4,N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,4.32,1,Moonshot
